Model_Name,FRECUENCIA,LIMITE_IZQ,LIMITE_DER,PROFUNDIDAD,BALANCED,VAL_PCT,TEST_PCT,ACC_TEST,ACC_VAL,Duration,Exposure,Buy & Hold Return [%],_strategy,Pred_Equity_Final_$,Pred_Equity_Peak_$,Pred_Return_%,Pred_#_Trades,Pred_Win_Rate,Commission,Cash
XGBoost,4H,-0.002,0.0025,1,True,0.2,0.2,0.7157954331005849,0.7336730841827105,5298.0,98.77312193280486,4.5838586455412615,limits_Pred,1087.9112385020321,1172.7832010801014,8.791123850203189,72.0,45.83333333333333,0.0001,1000
XGBoost,4H,-0.0029,0.0029,1,True,0.2,0.2,0.8848839403661068,0.8610796526991318,5298.0,65.15666289165722,4.5838586455412615,limits_Pred,1043.5965827934438,1185.1195337748434,4.3596582793443766,2.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,1,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,1,True,0.25,0.2,0.9114927344782034,0.8484070662841613,5298.0,61.155152887882224,4.5838586455412615,limits_Pred,1061.6265788593441,1141.9902475100162,6.162657885934414,10.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,1,True,0.25,0.15,0.8764469048817313,0.8709044239770497,3973.0,55.247923483513716,5.6463797640268165,limits_Pred,935.7697674630356,1062.6702394596543,-6.423023253696441,2.0,0.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,2,True,0.2,0.2,0.9082845819966032,0.8595696489241224,5298.0,0.0,4.5838586455412615,limits_Pred,990.6934184691183,1117.5982169144104,-0.9306581530881658,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,2,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,2,True,0.25,0.2,0.8788450651066239,0.817907292767628,5298.0,95.31898829747074,4.5838586455412615,limits_Pred,1192.3666091117666,1261.8776581784455,19.236660911176635,45.0,64.44444444444444,0.0001,1000
XGBoost,4H,-0.0029,0.0029,2,True,0.25,0.15,0.9051333668847508,0.871206401932659,3973.0,0.0,5.6463797640268165,limits_Pred,942.5857621163092,1063.3281168435817,-5.741423788369072,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,3,True,0.2,0.2,0.9058312889224382,0.8629671574178935,5298.0,74.97168742921858,4.5838586455412615,limits_Pred,1080.1734030191137,1185.727077687509,8.01734030191135,8.0,62.5,0.0001,1000
XGBoost,4H,-0.0029,0.0029,3,True,0.2,0.15,0.9129340714645192,0.8576821442053605,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,3,True,0.25,0.2,0.8411020947348556,0.7990336705420504,5298.0,98.03699509248771,4.5838586455412615,limits_Pred,1285.9985914259241,1338.7203416295147,28.59985914259241,120.0,44.16666666666666,0.0001,1000
XGBoost,4H,-0.0029,0.0029,3,True,0.25,0.15,0.9018621036738802,0.873924203533142,3973.0,67.48049332997735,5.6463797640268165,limits_Pred,967.1694354583967,1061.6804534618511,-3.2830564541603167,6.0,66.66666666666666,0.0001,1000
XGBoost,4H,-0.0029,0.0029,4,True,0.2,0.2,0.9039441404038496,0.8546621366553416,5298.0,0.0,4.5838586455412615,limits_Pred,1045.2029839333163,1179.0902910837374,4.520298393331632,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,4,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,4,True,0.25,0.2,0.8931873938478958,0.8558055261965877,5298.0,93.20498301245752,4.5838586455412615,limits_Pred,1010.592276318176,1128.3421535647765,1.0592276318176004,24.0,37.5,0.0001,1000
XGBoost,4H,-0.0029,0.0029,4,True,0.25,0.15,0.9001006542526422,0.8668277215763249,3973.0,0.0,5.6463797640268165,limits_Pred,942.0025876046178,1062.6702394596543,-5.799741239538219,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,5,True,0.2,0.2,0.9092281562558974,0.8584371460928653,5298.0,0.0,4.5838586455412615,limits_Pred,1045.2029839333163,1179.0902910837374,4.520298393331632,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,5,True,0.2,0.15,0.9129340714645192,0.8576821442053605,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,5,True,0.25,0.2,0.8854500849216833,0.8431224520609996,5298.0,94.12986032465082,4.5838586455412615,limits_Pred,1271.183245246794,1273.4246666115935,27.11832452467941,50.0,48.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,5,True,0.25,0.15,0.9058882737795672,0.8706024460214404,3973.0,0.0,5.6463797640268165,limits_Pred,947.0754896254953,1004.0152105377748,-5.292451037450474,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,6,True,0.2,0.2,0.8743159086620117,0.8569271423178558,5298.0,73.40505851264628,4.5838586455412615,limits_Pred,1070.4137841920256,1188.546305154111,7.041378419202554,10.0,70.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,6,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,6,True,0.25,0.2,0.9048877146631441,0.8407066284161256,5298.0,96.97999244998111,4.5838586455412615,limits_Pred,1380.1193196258155,1382.5528231671408,38.01193196258155,24.0,66.66666666666666,0.0001,1000
XGBoost,4H,-0.0029,0.0029,6,True,0.25,0.15,0.8648716658278812,0.8660727766873019,3973.0,64.18323684872892,5.6463797640268165,limits_Pred,957.0488481900273,1062.6702394596543,-4.295115180997266,4.0,75.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,7,True,0.2,0.2,0.9067748631817324,0.8576821442053605,5298.0,95.96073990184976,4.5838586455412615,limits_Pred,1071.7300683912476,1186.5663059888768,7.173006839124764,2.0,100.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,7,True,0.2,0.15,0.912179164569703,0.8571158927897321,3973.0,0.0,5.6463797640268165,limits_Pred,997.4324061226823,1027.6717699888318,-0.25675938773175633,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,7,True,0.25,0.2,0.8880920928477071,0.8305903669032161,5298.0,95.73423933559832,4.5838586455412615,limits_Pred,1259.7958496154615,1293.4329091609554,25.979584961546177,54.0,53.70370370370371,0.0001,1000
XGBoost,4H,-0.0029,0.0029,7,True,0.25,0.15,0.9038751887267236,0.8692435452211988,3973.0,95.79662723382836,5.6463797640268165,limits_Pred,960.1176418510872,1062.9945703735748,-3.9882358148912656,2.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,8,True,0.2,0.2,0.8739384789582941,0.8469233673084182,5298.0,94.29973574933938,4.5838586455412615,limits_Pred,1093.0717995354878,1185.803226407201,9.30717995354878,6.0,66.66666666666666,0.0001,1000
XGBoost,4H,-0.0029,0.0029,8,True,0.2,0.15,0.9129340714645192,0.8576821442053605,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,8,True,0.25,0.2,0.8999811285148142,0.8612411293975539,5298.0,96.41374103435257,4.5838586455412615,limits_Pred,1169.8301676886795,1248.2944948438112,16.983016768867948,24.0,29.16666666666667,0.0001,1000
XGBoost,4H,-0.0029,0.0029,8,True,0.25,0.15,0.8663814796175139,0.85686244904122,3973.0,91.92046312610118,5.6463797640268165,limits_Pred,979.5679798227256,1062.6702394596543,-2.0432020177274244,6.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,9,True,0.2,0.2,0.9141347424042272,0.8652321630804077,5298.0,0.0,4.5838586455412615,limits_Pred,1045.2029839333163,1179.0902910837374,4.520298393331632,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,9,True,0.2,0.15,0.9129340714645192,0.8573046432616082,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,9,True,0.25,0.2,0.9009247027741084,0.8561075041521969,5298.0,53.661759154397885,4.5838586455412615,limits_Pred,1182.0863060492802,1270.4821281981774,18.208630604928018,10.0,60.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,9,True,0.25,0.15,0.9119275289380976,0.876340027178016,3973.0,0.0,5.6463797640268165,limits_Pred,942.0025876046178,1062.6702394596543,-5.799741239538219,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,10,True,0.2,0.2,0.9018682770334026,0.8584371460928653,5298.0,87.31596828992072,4.5838586455412615,limits_Pred,1060.2655049854884,1184.7499957843056,6.02655049854884,6.0,66.66666666666666,0.0001,1000
XGBoost,4H,-0.0029,0.0029,10,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,10,True,0.25,0.2,0.8977165502925081,0.8204741053903065,5298.0,88.78822197055494,4.5838586455412615,limits_Pred,1159.4846048931054,1161.5290729706078,15.948460489310515,28.0,53.57142857142857,0.0001,1000
XGBoost,4H,-0.0029,0.0029,10,True,0.25,0.15,0.8978359335681932,0.8695455231768081,3973.0,83.84092625220238,5.6463797640268165,limits_Pred,951.0129580780084,1062.6702394596543,-4.898704192199137,6.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,11,True,0.2,0.2,0.9048877146631441,0.8578708946772367,5298.0,74.19781049452624,4.5838586455412615,limits_Pred,1169.2658184134002,1221.7659775833345,16.92658184134002,14.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,11,True,0.2,0.15,0.9129340714645192,0.8574933937334843,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,11,True,0.25,0.2,0.8884695225514248,0.8384417937490564,5298.0,89.93959984899963,4.5838586455412615,limits_Pred,1044.6357657340345,1084.7946127299122,4.4635765734034525,46.0,47.82608695652174,0.0001,1000
XGBoost,4H,-0.0029,0.0029,11,True,0.25,0.15,0.9001006542526422,0.8701494790880265,3973.0,68.5124590989177,5.6463797640268165,limits_Pred,1064.483493213974,1112.2789148772304,6.448349321397406,14.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,12,True,0.2,0.2,0.8567654274391394,0.8372970932427332,5298.0,82.38958097395243,4.5838586455412615,limits_Pred,1044.8981891458625,1185.803226407201,4.489818914586226,6.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,12,True,0.2,0.15,0.9129340714645192,0.8571158927897321,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,12,True,0.25,0.2,0.9079071522928854,0.8644118979314509,5298.0,95.46998867497169,4.5838586455412615,limits_Pred,1060.3974042397006,1173.2968903356034,6.0397404239700565,12.0,33.33333333333333,0.0001,1000
XGBoost,4H,-0.0029,0.0029,12,True,0.25,0.15,0.8472571716155007,0.8468971765061151,3973.0,76.64233576642336,5.6463797640268165,limits_Pred,936.9763878313147,1063.3281168435817,-6.3023612168685075,6.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,13,True,0.2,0.2,0.8850726552179656,0.8499433748584372,5298.0,88.3352208380521,4.5838586455412615,limits_Pred,1107.9200145938662,1186.9257421935727,10.792001459386618,20.0,55.00000000000001,0.0001,1000
XGBoost,4H,-0.0029,0.0029,13,True,0.2,0.15,0.9129340714645192,0.8569271423178558,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,13,True,0.25,0.2,0.902434421588979,0.8462932205948965,5298.0,62.30653076632692,4.5838586455412615,limits_Pred,1018.9243305260584,1142.6303708119794,1.8924330526058268,22.0,40.90909090909091,0.0001,1000
XGBoost,4H,-0.0029,0.0029,13,True,0.25,0.15,0.8794665324609965,0.8603351955307262,3973.0,76.264787314372,5.6463797640268165,limits_Pred,951.9113671435518,1013.74967138466,-4.808863285644816,20.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,14,True,0.2,0.2,0.8954519720702019,0.8540958852397131,5298.0,33.993959984899966,4.5838586455412615,limits_Pred,1055.2342994757494,1177.5228060935915,5.523429947574936,2.0,100.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,14,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,14,True,0.25,0.2,0.9030005661445556,0.8382908047712517,5298.0,50.0,4.5838586455412615,limits_Pred,1115.8379254756883,1176.7242456099707,11.583792547568828,9.0,77.7777777777778,0.0001,1000
XGBoost,4H,-0.0029,0.0029,14,True,0.25,0.15,0.8917966784096628,0.8645628869092556,3973.0,12.559778504908133,5.6463797640268165,limits_Pred,950.710468154763,1060.8859651361965,-4.9289531845236985,2.0,100.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,15,True,0.2,0.2,0.9052651443668616,0.8578708946772367,5298.0,0.0,4.5838586455412615,limits_Pred,1052.3678733474933,1187.1729809294486,5.236787334749328,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,15,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,15,True,0.25,0.2,0.8884695225514248,0.8183602597010419,5298.0,93.56360890902228,4.5838586455412615,limits_Pred,1224.4885796153865,1285.735702219351,22.44885796153865,46.0,58.69565217391305,0.0001,1000
XGBoost,4H,-0.0029,0.0029,15,True,0.25,0.15,0.9016104680422748,0.8695455231768081,3973.0,0.0,5.6463797640268165,limits_Pred,934.5728954616983,1054.288826465127,-6.54271045383016,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,16,True,0.2,0.2,0.8905453859218722,0.8525858814647037,5298.0,68.57304643261608,4.5838586455412615,limits_Pred,1046.029886303871,1197.3676178275266,4.602988630387109,16.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,16,True,0.2,0.15,0.9129340714645192,0.8576821442053605,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,16,True,0.25,0.2,0.9075297225891678,0.8517288237958629,5298.0,57.58776896942243,4.5838586455412615,limits_Pred,945.048668696673,1002.2117142807699,-5.495133130332704,14.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,16,True,0.25,0.15,0.8860090588827378,0.8629020081534048,3973.0,57.613893783035486,5.6463797640268165,limits_Pred,926.2250206828533,1060.2295987029822,-7.377497931714674,14.0,42.857142857142854,0.0001,1000
XGBoost,4H,-0.0029,0.0029,17,True,0.2,0.2,0.9014908473296848,0.8616459041147603,5298.0,68.10117025292564,4.5838586455412615,limits_Pred,1053.827229726885,1173.9348690052582,5.382722972688499,2.0,100.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,17,True,0.2,0.15,0.9129340714645192,0.8571158927897321,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,17,True,0.25,0.2,0.9052651443668616,0.8417635512607579,5298.0,76.84031710079277,4.5838586455412615,limits_Pred,1102.140453632617,1135.554272959538,10.2140453632617,26.0,65.38461538461539,0.0001,1000
XGBoost,4H,-0.0029,0.0029,17,True,0.25,0.15,0.8963261197785607,0.8727162917107051,3973.0,32.695695947646605,5.6463797640268165,limits_Pred,967.7751833594664,1013.1140552198732,-3.2224816640533502,2.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,18,True,0.2,0.2,0.8933761086997547,0.8542846357115893,5298.0,95.8097395243488,4.5838586455412615,limits_Pred,1148.9835643844988,1250.3478370392406,14.898356438449873,8.0,62.5,0.0001,1000
XGBoost,4H,-0.0029,0.0029,18,True,0.2,0.15,0.9096628082536488,0.8576821442053605,3973.0,47.29423609363202,5.6463797640268165,limits_Pred,922.3426329318154,1009.8652074468539,-7.765736706818463,1.0,0.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,18,True,0.25,0.2,0.9043215701075674,0.858070360863657,5298.0,77.34994337485844,4.5838586455412615,limits_Pred,1007.835949390412,1081.3108917279862,0.7835949390411998,12.0,33.33333333333333,0.0001,1000
XGBoost,4H,-0.0029,0.0029,18,True,0.25,0.15,0.8867639657775541,0.8660727766873019,3973.0,93.70752579914421,5.6463797640268165,limits_Pred,1021.2055774427694,1111.2971712628282,2.1205577442769257,6.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,19,True,0.2,0.2,0.8943196829590488,0.8418271045677614,5298.0,95.4888637221593,4.5838586455412615,limits_Pred,1160.9980029991175,1238.7642504411135,16.09980029991177,4.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,19,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,19,True,0.25,0.2,0.8497829779203623,0.8378378378378378,5298.0,87.67459418648546,4.5838586455412615,limits_Pred,977.1669125840737,1135.5833697450062,-2.283308741592646,66.0,48.48484848484848,0.0001,1000
XGBoost,4H,-0.0029,0.0029,19,True,0.25,0.15,0.8915450427780574,0.8539936584629322,3973.0,94.23609363201612,5.6463797640268165,limits_Pred,1049.0138022811861,1119.2790970599312,4.901380228118592,4.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,20,True,0.2,0.2,0.9067748631817324,0.8586258965647414,5298.0,0.0,4.5838586455412615,limits_Pred,1044.289696912319,1178.0600147871864,4.428969691231896,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,20,True,0.2,0.15,0.912682435832914,0.8573046432616082,3973.0,0.0,5.6463797640268165,limits_Pred,893.9667442408818,1008.4811514022732,-10.60332557591181,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,20,True,0.25,0.2,0.913191168144933,0.85882530575268,5298.0,71.95167987919969,4.5838586455412615,limits_Pred,870.8296812494466,1078.6409637900315,-12.91703187505534,5.0,20.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,20,True,0.25,0.15,0.9028686462003019,0.8706024460214404,3973.0,0.0,5.6463797640268165,limits_Pred,960.0332139467313,1017.7519743490953,-3.996678605326883,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,21,True,0.2,0.2,0.9041328552557086,0.8548508871272178,5298.0,67.78029445073611,4.5838586455412615,limits_Pred,1052.2575932546883,1180.5446012470188,5.225759325468834,2.0,100.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,21,True,0.2,0.15,0.9129340714645192,0.8576821442053605,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,21,True,0.25,0.2,0.9105491602189092,0.8589762947304846,5298.0,52.453756134390346,4.5838586455412615,limits_Pred,1065.2047540043322,1125.5020206324477,6.520475400433225,6.0,66.66666666666666,0.0001,1000
XGBoost,4H,-0.0029,0.0029,21,True,0.25,0.15,0.9021137393054856,0.8659217877094972,3973.0,57.03498615655676,5.6463797640268165,limits_Pred,947.1923614034002,1062.6702394596543,-5.280763859659976,2.0,50.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,22,True,0.2,0.2,0.8722400452915644,0.830879577198943,5298.0,68.23329558323897,4.5838586455412615,limits_Pred,1069.8932148066754,1195.8847466423074,6.989321480667536,4.0,75.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,22,True,0.2,0.15,0.9129340714645192,0.8576821442053605,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,22,True,0.25,0.2,0.8911115304774486,0.843726407972218,5298.0,95.24348810872029,4.5838586455412615,limits_Pred,1045.958723991418,1103.9784677163466,4.5958723991418085,58.0,55.17241379310346,0.0001,1000
XGBoost,4H,-0.0029,0.0029,22,True,0.25,0.15,0.8681429290387519,0.8416125622829533,3973.0,57.76491316385602,5.6463797640268165,limits_Pred,958.598097059744,1071.48342149383,-4.1401902940256035,4.0,75.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,23,True,0.2,0.2,0.8937535384034724,0.8605134012835032,5298.0,94.58286145715364,4.5838586455412615,limits_Pred,1038.772414685665,1186.364171648302,3.877241468566466,4.0,25.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,23,True,0.2,0.15,0.9129340714645192,0.8573046432616082,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,23,True,0.25,0.2,0.903566710700132,0.8357239921485732,5298.0,93.82785956964891,4.5838586455412615,limits_Pred,1071.364870926186,1216.965576852095,7.136487092618609,28.0,32.142857142857146,0.0001,1000
XGBoost,4H,-0.0029,0.0029,23,True,0.25,0.15,0.8882737795671867,0.8704514570436358,3973.0,94.76466146488801,5.6463797640268165,limits_Pred,930.4668473967893,1062.6702394596543,-6.9533152603210855,2.0,0.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,24,True,0.2,0.2,0.8824306472919419,0.8516421291053228,5298.0,0.0,4.5838586455412615,limits_Pred,1046.2163399895408,1180.233454953026,4.621633998954076,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,24,True,0.2,0.15,0.9129340714645192,0.8578708946772367,3973.0,0.0,5.6463797640268165,limits_Pred,1000.0,1000.0,0.0,0.0,,0.0001,1000
XGBoost,4H,-0.0029,0.0029,24,True,0.25,0.2,0.8903566710700133,0.8547486033519553,5298.0,94.45073612684031,4.5838586455412615,limits_Pred,1002.7243184952484,1180.233454953026,0.272431849524844,4.0,25.0,0.0001,1000
XGBoost,4H,-0.0029,0.0029,24,True,0.25,0.15,0.8772018117765475,0.8609391514419448,3973.0,0.0,5.6463797640268165,limits_Pred,945.3034182540003,1066.3938964248807,-5.469658174599954,0.0,,0.0001,1000
XGBoost_2,4H,-0.0025,0.0025,1,True,0.25,0.2,0.8269484808454426,0.7839347727615884,5298.0,94.16761041902605,4.5838586455412615,limits_Pred,1097.4515819010146,1218.7865173926925,9.745158190101485,106.0,47.16981132075472,0.0001,1000
XGBoost_2,4H,-0.0025,0.0025,2,True,0.25,0.2,0.7140969994338554,0.7123659972821984,5298.0,99.66024915062289,4.5838586455412615,limits_Pred,1126.3382658992148,1128.7216314705431,12.633826589921474,340.0,55.88235294117647,0.0001,1000
